Precio,Area,Habitaciones,Banios,Pisos,Carretera,Huespedes,Sotano,Calefaccion,AC,Estacionamiento,Preferencial,Mobiliario
1353592.0,4398.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1392792.0,4648.4,4.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1353592.0,6278.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
1892592.0,6238.4,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1079192.0,7390.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1177192.0,2563.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
961592.0,4088.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
2098392.0,6838.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
3431192.0,9198.4,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0
1461392.0,3418.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1363392.0,4588.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1275192.0,5598.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
824392.0,3718.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1333992.0,6559.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1177192.0,4317.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1275192.0,3998.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1177192.0,2985.4,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1118392.0,4338.4,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
981192.0,2373.4,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1412392.0,10938.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
883192.0,3307.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1814192.0,7648.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
863592.0,5198.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1882792.0,5258.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1147792.0,5838.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1253632.0,3400.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1038032.0,3358.4,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2059192.0,6238.4,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
922392.0,2738.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1000792.0,3388.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
981192.0,3838.4,6.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1039992.0,4278.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1647592.0,6738.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
2117992.0,6238.4,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
981192.0,13182.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1667192.0,6778.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1569192.0,10738.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2353192.0,8188.4,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
959632.0,4278.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
934152.0,2383.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
495994.0,2638.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1098792.0,4054.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
1255592.0,6123.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1371232.0,3658.4,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
1412392.0,6838.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1253632.0,6598.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
883192.0,1888.4,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1626032.0,7238.4,3.0,1.0,541.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
981192.0,4478.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1735792.0,5738.4,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1284992.0,4238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1529992.0,6448.4,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
794992.0,4588.4,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
1343792.0,8338.4,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
1549592.0,6338.4,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
1725992.0,4738.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
2059192.0,6238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
1137992.0,4558.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
2157192.0,6718.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
1088992.0,4018.4,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1147792.0,4278.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1057632.0,7168.4,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
794992.0,2878.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1177192.0,4238.4,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1539792.0,8218.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1332032.0,6678.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0
863592.0,2398.4,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
843992.0,3988.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
922392.0,6118.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
922392.0,4030.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1480992.0,4838.4,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
1030192.0,5878.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1020392.0,3808.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2019992.0,7918.4,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
932192.0,4278.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1175232.0,3688.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
667592.0,2713.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1863192.0,6658.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1020392.0,3238.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1020392.0,3758.4,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1216392.0,6688.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1128192.0,3698.4,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1314392.0,6238.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
981192.0,6138.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1667192.0,6658.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
589192.0,3238.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1735792.0,5738.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1234032.0,5118.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0
1177192.0,2848.4,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2196392.0,6598.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1059592.0,3094.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
981192.0,3888.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1253632.0,3748.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1647592.0,7398.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0
1020392.0,3418.4,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
941992.0,5198.4,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
922392.0,4278.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1039992.0,4288.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1412392.0,7838.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
687192.0,3478.4,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
1206592.0,10598.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
830272.0,3238.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1294792.0,5248.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1980792.0,6478.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1902392.0,12328.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
687192.0,3738.4,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
1471192.0,10507.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1569192.0,10738.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2059192.0,6238.4,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2057232.0,11678.4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1275192.0,5558.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1137992.0,3238.4,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
687192.0,7938.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
922392.0,3718.4,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1118392.0,6718.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1980792.0,9118.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
510792.0,3238.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
1353592.0,7100.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
1853392.0,10738.4,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
834192.0,4590.4,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2480592.0,6658.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1402592.0,8388.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1667192.0,7258.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
1686792.0,7038.4,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
1549592.0,3888.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1075272.0,3588.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
730312.0,3148.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1079192.0,4318.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1843592.0,6238.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1275192.0,3758.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
598992.0,3238.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1471192.0,10038.4,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
1098792.0,2383.4,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
2843192.0,16438.4,5.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1961192.0,11413.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
687192.0,5078.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
2019992.0,6238.4,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1559392.0,5638.4,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1196792.0,8008.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
824392.0,3838.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1177192.0,3758.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
883192.0,3738.4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
961592.0,3423.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
981192.0,3718.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
1235992.0,4206.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
877312.0,5733.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
961592.0,2188.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1373192.0,4358.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1373192.0,5638.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2323792.0,5118.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
941992.0,3423.4,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
922392.0,3418.4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1234032.0,5158.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1902392.0,4238.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2253232.0,7720.4,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
912592.0,4168.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
883192.0,9238.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1069392.0,3388.4,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
706792.0,3418.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1039992.0,3822.4,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1823992.0,8488.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
961592.0,4238.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
804792.0,3278.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1461392.0,7438.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1706392.0,6853.4,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
941992.0,3988.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1373192.0,4333.4,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3195992.0,7658.4,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
843992.0,3478.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1716192.0,6658.4,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
981192.0,7662.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1198752.0,3638.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
1529992.0,6838.4,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2108192.0,6238.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1128192.0,3868.4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
1539792.0,3055.4,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
667592.0,3502.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1294792.0,4118.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
883192.0,3688.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
744032.0,3423.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
745992.0,4172.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
951792.0,3878.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1010592.0,4238.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2549192.0,6238.4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
1441792.0,3648.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
863592.0,4738.4,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
981192.0,3358.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2353192.0,5738.4,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
745992.0,2238.4,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1020392.0,6198.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
2215992.0,6238.4,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1608392.0,5238.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1569192.0,5374.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
745992.0,3868.4,3.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
638192.0,4208.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
1711292.0,3478.4,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2078792.0,7678.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
491192.0,3148.4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1088992.0,3418.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2764792.0,8338.4,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1314392.0,4558.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1373192.0,4884.4,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
1569192.0,6838.4,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1569192.0,5238.4,3.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2431592.0,7393.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0
873392.0,4088.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1608392.0,5638.4,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
1465312.0,7323.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
1667192.0,6492.4,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
883192.0,4224.4,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
883192.0,6988.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1471192.0,5738.4,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1569192.0,5738.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2078792.0,7678.4,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
696992.0,3238.4,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1292832.0,4748.4,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1265392.0,10098.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1853392.0,4238.4,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1970992.0,6598.4,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
1177192.0,4838.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2274792.0,7078.4,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1627992.0,5438.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1412392.0,3778.4,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
755792.0,4238.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1196792.0,6598.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
981192.0,9738.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0
1177192.0,3191.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1049792.0,3718.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2353192.0,9113.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1079192.0,2414.4,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1794592.0,5038.4,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1765192.0,9238.4,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1079192.0,2253.4,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1471192.0,4498.4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1226192.0,4138.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
1216392.0,4313.4,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
726392.0,3838.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
971392.0,2383.4,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
785192.0,4198.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1128192.0,5638.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
1373192.0,13138.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
1863192.0,6738.4,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2402192.0,9038.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
3039192.0,7738.4,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
2421792.0,4798.4,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2588392.0,8038.4,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1039992.0,6258.4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2230692.0,6238.4,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0
1059592.0,8638.4,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1857312.0,6238.4,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
824392.0,6853.4,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3725192.0,7658.4,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
1559392.0,4638.4,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
2059192.0,5388.4,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
